,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team
44,2018-04-28,17:30,Premier League,Matchweek 36,Sat,Home,L,0,1,Chelsea,0.8,1.8,50.0,20900,André Ayew,3-4-3,Jonathan Moss,Match Report,,10.0,3.0,19.3,0.0,0,0,2022,SwanseaCity
45,2018-05-05,15:00,Premier League,Matchweek 37,Sat,Away,L,0,1,Bournemouth,1.3,1.7,56.0,10820,Federico Fernández,3-4-3,Kevin Friend,Match Report,,12.0,3.0,16.4,0.0,0,0,2022,SwanseaCity
46,2018-05-08,19:45,Premier League,Matchweek 31,Tue,Home,L,0,1,Southampton,0.4,1.3,56.0,20858,Federico Fernández,3-4-3,Michael Oliver,Match Report,,12.0,3.0,21.1,1.0,0,0,2022,SwanseaCity
47,2018-05-13,15:00,Premier League,Matchweek 38,Sun,Home,L,1,2,Stoke City,2.8,1.6,57.0,20673,Àngel Rangel,4-4-2,Anthony Taylor,Match Report,,27.0,10.0,15.5,2.0,0,0,2022,SwanseaCity
0,2017-08-12,15:00,Premier League,Matchweek 1,Sat,Away,L,0,1,Everton,0.3,0.5,40.0,39045,Ryan Shawcross,3-4-3,Niel Swarbrick,Match Report,,9.0,1.0,22.2,0.0,0,0,2022,StokeCity
1,2017-08-19,17:30,Premier League,Matchweek 2,Sat,Home,W,1,0,Arsenal,1.0,1.6,24.0,29459,Ryan Shawcross,3-4-3,Andre Marriner,Match Report,,11.0,4.0,14.8,0.0,0,0,2022,StokeCity
3,2017-08-27,13:30,Premier League,Matchweek 3,Sun,Away,D,1,1,West Brom,1.2,0.6,56.0,22704,Ryan Shawcross,3-4-3,Anthony Taylor,Match Report,,15.0,2.0,20.4,0.0,0,0,2022,StokeCity
4,2017-09-09,17:30,Premier League,Matchweek 4,Sat,Home,D,2,2,Manchester Utd,1.1,2.4,37.0,29320,Darren Fletcher,3-4-3,Niel Swarbrick,Match Report,,10.0,5.0,16.7,0.0,0,0,2022,StokeCity
5,2017-09-16,15:00,Premier League,Matchweek 5,Sat,Away,L,1,2,Newcastle Utd,0.7,2.0,61.0,51795,Darren Fletcher,3-4-3,Stuart Attwell,Match Report,,13.0,4.0,19.9,1.0,0,0,2022,StokeCity
7,2017-09-23,15:00,Premier League,Matchweek 6,Sat,Home,L,0,4,Chelsea,0.6,1.4,44.0,29661,Darren Fletcher,3-4-3,Mike Dean,Match Report,,13.0,2.0,17.5,1.0,0,0,2022,StokeCity
8,2017-09-30,15:00,Premier League,Matchweek 7,Sat,Home,W,2,1,Southampton,2.5,1.9,31.0,29285,Darren Fletcher,3-4-3,Mike Jones,Match Report,,16.0,5.0,16.5,0.0,0,1,2022,StokeCity
9,2017-10-14,15:00,Premier League,Matchweek 8,Sat,Away,L,2,7,Manchester City,0.7,3.9,21.0,54128,Darren Fletcher,4-4-1-1,Craig Pawson,Match Report,,5.0,1.0,20.3,0.0,0,0,2022,StokeCity
10,2017-10-21,15:00,Premier League,Matchweek 9,Sat,Home,L,1,2,Bournemouth,1.3,1.0,53.0,29500,Ryan Shawcross,3-4-3,Lee Probert,Match Report,,10.0,2.0,13.2,0.0,0,0,2022,StokeCity
11,2017-10-28,15:00,Premier League,Matchweek 10,Sat,Away,W,1,0,Watford,0.7,1.1,31.0,20087,Ryan Shawcross,3-4-3,Michael Oliver,Match Report,,6.0,2.0,21.3,0.0,0,0,2022,StokeCity
12,2017-11-04,12:30,Premier League,Matchweek 11,Sat,Home,D,2,2,Leicester City,0.9,1.4,47.0,29602,Ryan Shawcross,3-4-3,Robert Madley,Match Report,,11.0,7.0,14.7,0.0,0,0,2022,StokeCity
13,2017-11-20,20:00,Premier League,Matchweek 12,Mon,Away,D,2,2,Brighton,1.4,0.5,47.0,29676,Ryan Shawcross,3-4-3,Lee Mason,Match Report,,13.0,6.0,15.7,0.0,0,0,2022,StokeCity
14,2017-11-25,15:00,Premier League,Matchweek 13,Sat,Away,L,1,2,Crystal Palace,1.5,2.2,46.0,23723,Ryan Shawcross,3-4-3,Mike Dean,Match Report,,11.0,3.0,15.5,1.0,0,0,2022,StokeCity
15,2017-11-29,20:00,Premier League,Matchweek 14,Wed,Home,L,0,3,Liverpool,0.6,1.9,41.0,29423,Ryan Shawcross,3-4-3,Martin Atkinson,Match Report,,10.0,1.0,18.8,1.0,0,0,2022,StokeCity
16,2017-12-02,15:00,Premier League,Matchweek 15,Sat,Home,W,2,1,Swansea City,1.2,0.3,45.0,28261,Ryan Shawcross,4-4-2,Craig Pawson,Match Report,,10.0,3.0,18.9,0.0,0,0,2022,StokeCity
17,2017-12-09,15:00,Premier League,Matchweek 16,Sat,Away,L,1,5,Tottenham,0.6,3.4,30.0,62202,Ryan Shawcross,3-4-3,Roger East,Match Report,,5.0,4.0,12.0,0.0,0,0,2022,StokeCity
18,2017-12-12,19:45,Premier League,Matchweek 17,Tue,Away,L,0,1,Burnley,0.8,0.3,47.0,19909,Ryan Shawcross,4-4-2,Mike Jones,Match Report,,15.0,7.0,19.9,0.0,0,0,2022,StokeCity
19,2017-12-16,16:00,Premier League,Matchweek 18,Sat,Home,L,0,3,West Ham,1.2,3.1,55.0,29265,Ryan Shawcross,4-4-2,Graham Scott,Match Report,,19.0,0.0,17.4,0.0,0,0,2022,StokeCity
20,2017-12-23,15:00,Premier League,Matchweek 19,Sat,Home,W,3,1,West Brom,1.9,1.4,43.0,29057,Ryan Shawcross,4-2-3-1,Niel Swarbrick,Match Report,,9.0,5.0,17.2,1.0,0,0,2022,StokeCity
21,2017-12-26,15:00,Premier League,Matchweek 20,Tue,Away,D,1,1,Huddersfield,1.8,1.9,41.0,24047,Ryan Shawcross,4-2-3-1,Anthony Taylor,Match Report,,15.0,5.0,11.6,0.0,0,0,2022,StokeCity
22,2017-12-30,15:00,Premier League,Matchweek 21,Sat,Away,L,0,5,Chelsea,0.3,2.3,42.0,41433,Darren Fletcher,4-2-3-1,Kevin Friend,Match Report,,1.0,1.0,17.5,0.0,0,0,2022,StokeCity
23,2018-01-01,15:00,Premier League,Matchweek 22,Mon,Home,L,0,1,Newcastle Utd,1.0,2.1,61.0,28471,Joe Allen,4-3-3,Chris Kavanagh,Match Report,,11.0,4.0,21.8,1.0,0,0,2022,StokeCity
25,2018-01-15,20:00,Premier League,Matchweek 23,Mon,Away,L,0,3,Manchester Utd,1.3,2.3,39.0,74726,Darren Fletcher,4-2-3-1,Anthony Taylor,Match Report,,11.0,4.0,15.4,0.0,0,0,2022,StokeCity
26,2018-01-20,15:00,Premier League,Matchweek 24,Sat,Home,W,2,0,Huddersfield,1.4,0.1,49.0,29785,Ryan Shawcross,4-2-3-1,Michael Oliver,Match Report,,11.0,6.0,15.0,0.0,0,0,2022,StokeCity
27,2018-01-31,20:00,Premier League,Matchweek 25,Wed,Home,D,0,0,Watford,1.3,1.2,50.0,27458,Ryan Shawcross,4-2-3-1,Jonathan Moss,Match Report,,12.0,4.0,14.3,2.0,0,0,2022,StokeCity
28,2018-02-03,15:00,Premier League,Matchweek 26,Sat,Away,L,1,2,Bournemouth,0.6,2.1,46.0,10614,Ryan Shawcross,4-3-3,Paul Tierney,Match Report,,13.0,3.0,17.7,0.0,0,0,2022,StokeCity
29,2018-02-10,15:00,Premier League,Matchweek 27,Sat,Home,D,1,1,Brighton,1.6,1.0,59.0,29876,Ryan Shawcross,4-3-3,Robert Madley,Match Report,,17.0,1.0,19.0,0.0,0,1,2022,StokeCity
30,2018-02-24,12:30,Premier League,Matchweek 28,Sat,Away,D,1,1,Leicester City,0.2,1.0,34.0,31769,Jack Butland,4-1-4-1,Michael Oliver,Match Report,,6.0,2.0,30.4,1.0,0,0,2022,StokeCity
31,2018-03-03,15:00,Premier League,Matchweek 29,Sat,Away,D,0,0,Southampton,0.7,1.0,36.0,30335,Jack Butland,4-1-4-1,Anthony Taylor,Match Report,,13.0,3.0,21.9,0.0,0,0,2022,StokeCity
32,2018-03-12,20:00,Premier League,Matchweek 30,Mon,Home,L,0,2,Manchester City,0.3,1.7,24.0,29138,Jack Butland,4-3-3,Jonathan Moss,Match Report,,3.0,0.0,18.7,0.0,0,0,2022,StokeCity
33,2018-03-17,15:00,Premier League,Matchweek 31,Sat,Home,L,1,2,Everton,0.8,2.4,43.0,30022,Ryan Shawcross,4-3-3,Martin Atkinson,Match Report,,9.0,4.0,20.2,0.0,0,0,2022,StokeCity
34,2018-04-01,13:30,Premier League,Matchweek 32,Sun,Away,L,0,3,Arsenal,0.4,4.0,31.0,59371,Ryan Shawcross,4-4-1-1,Craig Pawson,Match Report,,8.0,2.0,16.5,0.0,0,0,2022,StokeCity
35,2018-04-07,15:00,Premier League,Matchweek 33,Sat,Home,L,1,2,Tottenham,1.4,1.5,35.0,29515,Ryan Shawcross,4-4-1-1,Graham Scott,Match Report,,11.0,3.0,15.3,1.0,0,0,2022,StokeCity
36,2018-04-16,20:00,Premier League,Matchweek 34,Mon,Away,D,1,1,West Ham,1.3,0.8,37.0,56795,Ryan Shawcross,4-4-1-1,Michael Oliver,Match Report,,11.0,6.0,14.9,0.0,0,0,2022,StokeCity
37,2018-04-22,13:30,Premier League,Matchweek 35,Sun,Home,D,1,1,Burnley,0.4,1.4,44.0,29532,Ryan Shawcross,4-4-2,Mike Dean,Match Report,,8.0,3.0,20.2,0.0,0,0,2022,StokeCity
38,2018-04-28,12:30,Premier League,Matchweek 36,Sat,Away,D,0,0,Liverpool,0.8,2.0,29.0,53255,Ryan Shawcross,4-4-2,Andre Marriner,Match Report,,5.0,1.0,9.2,0.0,0,0,2022,StokeCity
39,2018-05-05,12:30,Premier League,Matchweek 37,Sat,Home,L,1,2,Crystal Palace,0.5,1.4,41.0,29687,Ryan Shawcross,4-4-2,Martin Atkinson,Match Report,,7.0,2.0,17.1,1.0,0,0,2022,StokeCity
40,2018-05-13,15:00,Premier League,Matchweek 38,Sun,Away,W,2,1,Swansea City,1.6,2.8,43.0,20673,Ryan Shawcross,4-3-3,Anthony Taylor,Match Report,,7.0,4.0,20.0,0.0,0,1,2022,StokeCity
0,2017-08-12,15:00,Premier League,Matchweek 1,Sat,Home,W,1,0,Bournemouth,1.2,0.4,31.0,25011,Jake Livermore,4-1-4-1,Robert Madley,Match Report,,17.0,6.0,16.0,0.0,0,0,2022,WestBromwichAlbion
1,2017-08-19,15:00,Premier League,Matchweek 2,Sat,Away,W,1,0,Burnley,1.0,1.2,31.0,19619,Jake Livermore,4-1-4-1,Martin Atkinson,Match Report,,9.0,1.0,13.8,1.0,0,0,2022,WestBromwichAlbion
3,2017-08-27,13:30,Premier League,Matchweek 3,Sun,Home,D,1,1,Stoke City,0.6,1.2,44.0,22704,Jake Livermore,4-2-3-1,Anthony Taylor,Match Report,,9.0,2.0,16.9,0.0,0,0,2022,WestBromwichAlbion
4,2017-09-09,15:00,Premier League,Matchweek 4,Sat,Away,L,1,3,Brighton,0.8,0.4,51.0,30381,Jonny Evans,4-1-4-1,Chris Kavanagh,Match Report,,13.0,3.0,19.5,0.0,0,0,2022,WestBromwichAlbion
5,2017-09-16,15:00,Premier League,Matchweek 5,Sat,Home,D,0,0,West Ham,0.6,0.3,36.0,24942,Jonny Evans,4-2-3-1,Paul Tierney,Match Report,,6.0,1.0,12.9,0.0,0,0,2022,WestBromwichAlbion
7,2017-09-25,20:00,Premier League,Matchweek 6,Mon,Away,L,0,2,Arsenal,0.7,2.4,31.0,59134,Gareth Barry,3-5-2,Robert Madley,Match Report,,6.0,1.0,18.8,0.0,0,0,2022,WestBromwichAlbion
8,2017-09-30,15:00,Premier League,Matchweek 7,Sat,Home,D,2,2,Watford,1.6,1.6,34.0,24606,Jonny Evans,4-2-3-1,Michael Oliver,Match Report,,10.0,4.0,15.0,0.0,0,0,2022,WestBromwichAlbion
9,2017-10-16,20:00,Premier League,Matchweek 8,Mon,Away,D,1,1,Leicester City,0.2,0.9,43.0,30203,Jonny Evans,4-3-3,Mike Dean,Match Report,,5.0,1.0,23.1,1.0,0,0,2022,WestBromwichAlbion
10,2017-10-21,17:30,Premier League,Matchweek 9,Sat,Away,L,0,1,Southampton,0.4,1.9,35.0,29947,Jonny Evans,4-5-1,Graham Scott,Match Report,,7.0,2.0,23.6,1.0,0,0,2022,WestBromwichAlbion
11,2017-10-28,15:00,Premier League,Matchweek 10,Sat,Home,L,2,3,Manchester City,1.1,2.6,23.0,24003,Jonny Evans,3-5-2,Mike Jones,Match Report,,7.0,4.0,15.5,0.0,0,0,2022,WestBromwichAlbion
12,2017-11-04,15:00,Premier League,Matchweek 11,Sat,Away,L,0,1,Huddersfield,0.5,0.3,51.0,24169,Jonny Evans,3-5-2,Roger East,Match Report,,9.0,3.0,18.8,0.0,0,0,2022,WestBromwichAlbion
13,2017-11-18,15:00,Premier League,Matchweek 12,Sat,Home,L,0,4,Chelsea,0.7,2.4,38.0,23592,Jonny Evans,3-5-2,Jonathan Moss,Match Report,,7.0,2.0,16.6,1.0,0,0,2022,WestBromwichAlbion
14,2017-11-25,15:00,Premier League,Matchweek 13,Sat,Away,D,1,1,Tottenham,0.7,1.6,29.0,65905,Jonny Evans,3-5-2,Mike Jones,Match Report,,5.0,2.0,18.4,0.0,0,0,2022,WestBromwichAlbion
15,2017-11-28,20:00,Premier League,Matchweek 14,Tue,Home,D,2,2,Newcastle Utd,1.5,0.8,48.0,25534,Jonny Evans,3-5-2,Lee Probert,Match Report,,8.0,4.0,16.3,2.0,0,0,2022,WestBromwichAlbion
16,2017-12-02,15:00,Premier League,Matchweek 15,Sat,Home,D,0,0,Crystal Palace,1.7,0.6,51.0,23531,Jonny Evans,4-3-3,Michael Oliver,Match Report,,20.0,4.0,14.6,0.0,0,0,2022,WestBromwichAlbion
17,2017-12-09,15:00,Premier League,Matchweek 16,Sat,Away,L,0,1,Swansea City,0.3,1.5,47.0,19580,Jonny Evans,4-4-2,Mike Dean,Match Report,,7.0,1.0,20.2,0.0,0,0,2022,WestBromwichAlbion
18,2017-12-13,20:00,Premier League,Matchweek 17,Wed,Away,D,0,0,Liverpool,0.3,1.5,31.0,53243,Jonny Evans,4-5-1,Paul Tierney,Match Report,,6.0,1.0,17.2,0.0,0,0,2022,WestBromwichAlbion
19,2017-12-17,14:15,Premier League,Matchweek 18,Sun,Home,L,1,2,Manchester Utd,1.3,0.7,43.0,24782,Jonny Evans,4-3-3,Anthony Taylor,Match Report,,13.0,5.0,15.5,0.0,0,0,2022,WestBromwichAlbion
20,2017-12-23,15:00,Premier League,Matchweek 19,Sat,Away,L,1,3,Stoke City,1.4,1.9,57.0,29057,Jonny Evans,4-4-2,Niel Swarbrick,Match Report,,17.0,7.0,14.3,0.0,0,0,2022,WestBromwichAlbion
21,2017-12-26,15:00,Premier League,Matchweek 20,Tue,Home,D,0,0,Everton,1.1,0.4,52.0,25364,Jonny Evans,4-4-2,Roger East,Match Report,,16.0,2.0,15.4,1.0,0,0,2022,WestBromwichAlbion
22,2017-12-31,16:30,Premier League,Matchweek 21,Sun,Home,D,1,1,Arsenal,1.6,1.4,35.0,26223,Jonny Evans,3-5-2,Mike Dean,Match Report,,13.0,2.0,17.1,2.0,1,1,2022,WestBromwichAlbion
23,2018-01-02,19:45,Premier League,Matchweek 22,Tue,Away,L,1,2,West Ham,0.7,1.0,47.0,56888,Jonny Evans,4-2-3-1,Mike Jones,Match Report,,11.0,3.0,25.0,0.0,0,0,2022,WestBromwichAlbion
25,2018-01-13,15:00,Premier League,Matchweek 23,Sat,Home,W,2,0,Brighton,1.1,0.6,45.0,25240,Jonny Evans,4-4-2,Martin Atkinson,Match Report,,15.0,4.0,17.0,0.0,0,0,2022,WestBromwichAlbion
26,2018-01-20,15:00,Premier League,Matchweek 24,Sat,Away,D,1,1,Everton,1.4,0.7,43.0,39061,Jonny Evans,4-4-2,Stuart Attwell,Match Report,,16.0,5.0,16.4,0.0,0,0,2022,WestBromwichAlbion
28,2018-01-31,20:00,Premier League,Matchweek 25,Wed,Away,L,0,3,Manchester City,0.5,2.9,27.0,53241,James McClean,4-4-1-1,Robert Madley,Match Report,,3.0,1.0,19.7,0.0,0,0,2022,WestBromwichAlbion
29,2018-02-03,15:00,Premier League,Matchweek 26,Sat,Home,L,2,3,Southampton,0.6,1.0,39.0,25911,Gareth McAuley,4-4-2,Michael Oliver,Match Report,,9.0,3.0,18.9,3.0,0,0,2022,WestBromwichAlbion
30,2018-02-12,20:00,Premier League,Matchweek 27,Mon,Away,L,0,3,Chelsea,0.7,2.3,43.0,41071,Jonny Evans,3-5-2,Lee Mason,Match Report,,8.0,1.0,17.6,0.0,0,0,2022,WestBromwichAlbion
32,2018-02-24,15:00,Premier League,Matchweek 28,Sat,Home,L,1,2,Huddersfield,1.2,1.1,53.0,25920,Jonny Evans,4-4-2,Jonathan Moss,Match Report,,11.0,3.0,15.4,1.0,0,0,2022,WestBromwichAlbion
33,2018-03-03,15:00,Premier League,Matchweek 29,Sat,Away,L,0,1,Watford,0.7,1.4,47.0,20022,Jonny Evans,4-3-3,Paul Tierney,Match Report,,8.0,2.0,16.1,1.0,0,0,2022,WestBromwichAlbion
34,2018-03-10,15:00,Premier League,Matchweek 30,Sat,Home,L,1,4,Leicester City,0.6,1.7,44.0,23558,Ben Foster,4-3-3,Robert Madley,Match Report,,7.0,2.0,16.8,0.0,0,0,2022,WestBromwichAlbion
35,2018-03-17,15:00,Premier League,Matchweek 31,Sat,Away,L,1,2,Bournemouth,1.2,0.5,39.0,10242,Jonny Evans,3-5-2,Graham Scott,Match Report,,11.0,5.0,15.6,0.0,0,0,2022,WestBromwichAlbion
36,2018-03-31,15:00,Premier League,Matchweek 32,Sat,Home,L,1,2,Burnley,0.7,1.3,48.0,23455,Jonny Evans,3-5-2,Lee Probert,Match Report,,8.0,3.0,14.9,0.0,0,0,2022,WestBromwichAlbion
37,2018-04-07,15:00,Premier League,Matchweek 33,Sat,Home,D,1,1,Swansea City,1.1,0.6,53.0,23297,Chris Brunt,4-4-2,Roger East,Match Report,,18.0,3.0,16.2,0.0,0,0,2022,WestBromwichAlbion
38,2018-04-15,16:00,Premier League,Matchweek 34,Sun,Away,W,1,0,Manchester Utd,0.8,1.0,30.0,75095,Chris Brunt,4-4-1-1,Paul Tierney,Match Report,,10.0,4.0,18.8,0.0,0,0,2022,WestBromwichAlbion
39,2018-04-21,12:30,Premier League,Matchweek 35,Sat,Home,D,2,2,Liverpool,1.4,1.4,39.0,24520,Chris Brunt,4-4-1-1,Stuart Attwell,Match Report,,12.0,5.0,18.1,0.0,0,0,2022,WestBromwichAlbion
40,2018-04-28,15:00,Premier League,Matchweek 36,Sat,Away,W,1,0,Newcastle Utd,0.8,1.5,39.0,52283,Chris Brunt,4-4-1-1,David Coote,Match Report,,9.0,2.0,18.5,0.0,0,0,2022,WestBromwichAlbion
41,2018-05-05,15:00,Premier League,Matchweek 37,Sat,Home,W,1,0,Tottenham,1.4,1.0,24.0,23685,Chris Brunt,4-4-1-1,Mike Jones,Match Report,,10.0,1.0,10.4,0.0,0,0,2022,WestBromwichAlbion
42,2018-05-13,15:00,Premier League,Matchweek 38,Sun,Away,L,0,2,Crystal Palace,0.3,2.4,42.0,25357,Chris Brunt,4-4-1-1,Jonathan Moss,Match Report,,7.0,1.0,24.5,1.0,0,0,2022,WestBromwichAlbion
